,name,geometry,capability,country,city
1204,Artspace,POINT Z (-71.677634 -35.454942 0),threed,CL,Talca
1206,Innova 3D,POINT Z (-71.238654 -34.993237 0),threed,CL,Curico
1207,Vacodir,POINT Z (-56.183811 -34.91212 0),threed,UY,Montevideo
1208,Fabrix,POINT Z (-56.177942 -34.888483 0),threed,UY,Montevideo
1209,Impresiones 3d Montevideo,POINT Z (-56.163121 -34.885177 0),threed,UY,Montevideo
1210,Dimpura3D,POINT Z (-56.19351 -34.855409 0),threed,UY,Montevideo
1211,IALmix,POINT Z (-56.177898 -34.906604 0),threed,UY,Montevideo
1212,"DETODOTECNO - impresión 3D Profesional, Repuestos, Moldes, Modelismo, Sublimacion, Servicios y Negocios Digitales.",POINT Z (-56.227393 -34.725703 0),threed,UY,Las Piedras
1213,ENVYNILOS 3D,POINT Z (-55.866618 -34.772103 0),threed,UY,Empalme Olmos
1214,DGTEK - Filamentos 3d,POINT Z (-51.106329 -29.954213 0),threed,BR,Cachoeirinha
1215,Projtec 3D,POINT Z (-51.134304 -29.99893 0),threed,BR,Cachoeirinha
1216,3DD - Impressão 3D,POINT Z (-51.174072 -29.918231 0),threed,BR,Canoas
1217,Art Figure POA - Impressão 3D,POINT Z (-51.177453 -30.035966 0),threed,BR,Porto Alegre
1218,3DSul Suprimentos de Impressão,POINT Z (-51.147948 -30.025262 0),threed,BR,Porto Alegre
1219,TMS 3D - Serviços de impressão 3D,POINT Z (-51.152948 -29.824374 0),threed,BR,Sapucaia
1220,FibraLed Impressão 3D,POINT Z (-51.176429 -29.930875 0),threed,BR,Canoas
1221,3D MAKER Impressão 3D.,POINT Z (-51.107749 -30.03092 0),threed,BR,Cachoeirinha
1222,Magma 3D - Impressão e modelagem 3D,POINT Z (-46.646993 -23.600759 0),threed,BR,Sao Paulo
1223,3D Printing 3DTEK,POINT Z (-46.693503 -23.561365 0),threed,BR,Sao Paulo
1224,Dandd Projetos e Impressão 3D,POINT Z (-46.717983 -23.494939 0),threed,BR,Osasco
1225,"SP3D - Impressão 3D, Modelagem e Prototipagem",POINT Z (-46.60225 -23.555218 0),threed,BR,Sao Paulo
1226,Teiú | Soluções em impressão 3D,POINT Z (-46.658738 -23.529297 0),threed,BR,Sao Paulo
1228,3DX Filamentos,POINT Z (-46.579248 -23.620234 0),threed,BR,Sao Caetano do Sul
1229,CRS Impressão 3D,POINT Z (-46.538832 -23.468479 0),threed,BR,Guarulhos
1230,SQR3D,POINT Z (-45.771223 -23.135005 0),threed,BR,Cacapava
1231,Geração 3D Brasil,POINT Z (-45.621419 -23.02744 0),threed,BR,Taubate
1232,Epic 3d Print,POINT Z (-45.962457 -23.306259 0),threed,BR,Jacarei
1233,Quality Print 3D,POINT Z (-45.904229 -23.219514 0),threed,BR,Sao Jose dos Campos
1234,GPrint3D,POINT Z (-45.843316 -23.182711 0),threed,BR,Sao Jose dos Campos
1235,Rellevo 3D,POINT Z (-45.895667 -23.206673 0),threed,BR,Sao Jose dos Campos
1236,Art3D Impressão,POINT Z (-45.914015 -23.246304 0),threed,BR,Sao Jose dos Campos
1237,Go3ds,POINT Z (-45.918181 -23.231066 0),threed,BR,Sao Jose dos Campos
1238,Meu Lab 3D,POINT Z (-45.890657 -23.288391 0),threed,BR,Jacarei
1239,"LTech, gamer design",POINT Z (-45.950479 -23.305688 0),threed,BR,Jacarei
1240,Impressão 3D - Geopets,POINT Z (-47.059994 -22.886896 0),threed,BR,Campinas
1241,AE3D - Impressoras 3D,POINT Z (-46.979642 -22.960763 0),threed,BR,Valinhos
1242,PRO 3D,POINT Z (-46.842974 -22.985972 0),threed,BR,Itatiba
1243,Mensure 3D - Impressão 3D - Prototipagem - Modelagem 3D - Campinas SP,POINT Z (-47.056286 -22.915889 0),threed,BR,Campinas
1244,3D MOD,POINT Z (-47.321575 -22.761636 0),threed,BR,Americana
1245,Projecttar3D,POINT Z (-47.17446 -22.776341 0),threed,BR,Paulinia
1246,FORG3D - Soluções em Impressão 3D,POINT Z (-47.014616 -22.946226 0),threed,BR,Valinhos
1247,Sethi3D - Impressoras 3D,POINT Z (-47.074251 -22.853188 0),threed,BR,Campinas
1248,Flycube Impressão 3D,POINT Z (-47.118664 -22.847038 0),threed,BR,Campinas
1249,Fluxma Engenharia e Impressão 3D,POINT Z (-47.217854 -22.866875 0),threed,BR,Hortolandia
1250,Triddo Impressão 3D,POINT Z (-43.446607 -23.01373 0),threed,BR,Nilopolis
1251,DeltaThinkers - Impressão 3D Profissional,POINT Z (-43.177647 -22.904226 0),threed,BR,Rio de Janeiro
1252,3D Rio - Impressão 3D,POINT Z (-43.174842 -22.911341 0),threed,BR,Rio de Janeiro
1253,3D.Imp.RJ,POINT Z (-43.21641 -22.909648 0),threed,BR,Rio de Janeiro
1254,Império 3D,POINT Z (-43.274537 -22.889113 0),threed,BR,Rio de Janeiro
1255,Criativida 3D,POINT Z (-43.175152 -22.961367 0),threed,BR,Rio de Janeiro
1256,AMBahia Studio 3D,POINT Z (-43.344753 -22.927523 0),threed,BR,Sao Joao de Meriti
1257,Humbs 3D,POINT Z (-43.386463 -22.999159 0),threed,BR,Nilopolis
1258,SandBox 3d,POINT Z (-43.282532 -22.898867 0),threed,BR,Rio de Janeiro
1259,Create 3D BR,POINT Z (-43.173684 -22.954082 0),threed,BR,Rio de Janeiro
1260,Fresar 3D - Impresiones 3D Profesionales,POINT Z (-62.278939 -38.684708 0),threed,AR,Bahia Blanca
1261,Blasfema impresion 3D y grafica,POINT Z (-60.280066 -38.375937 0),threed,AR,Tres Arroyos
1262,Cacto 3D - Impresión 3D Bahía Blanca,POINT Z (-62.268884 -38.728084 0),threed,AR,Bahia Blanca
1263,Impresiones 3D Bahía Blanca,POINT Z (-62.237827 -38.722948 0),threed,AR,Bahia Blanca
1265,FILAMENTOS E IMPRESORAS 3D - Carbono 3D,POINT Z (-60.323722 -36.911161 0),threed,AR,Olavarria
1266,CBS 3D Impresiones 3D,POINT Z (-62.213184 -38.737413 0),threed,AR,Bahia Blanca
1267,Lab3D,POINT Z (-63.761249 -35.662619 0),threed,AR,General Pico
1268,Studio 3d,POINT Z (-64.379212 -36.670133 0),threed,AR,Toay
1269,DEFRA SOLUCIONES 3D,POINT Z (-62.260808 -38.712452 0),threed,AR,Bahia Blanca
1270,"Fabricatio, Diseño e Impresion 3D",POINT Z (-72.939379 -41.470467 0),threed,CL,Puerto Montt
1271,fusioncrea,POINT Z (-72.92642499999999 -41.461252 0),threed,CL,Puerto Montt
1272,Fabricatio,POINT Z (-72.937832 -41.468431 0),threed,CL,Puerto Montt
1273,BOOM Publicidad,POINT Z (-72.98698400000001 -41.323876 0),threed,CL,Puerto Varas
1274,Plotter Valle,POINT Z (-72.907875 -41.466964 0),threed,CL,Puerto Montt
1275,Valdivia Impresiones 3D Spa.,POINT Z (-73.220234 -39.833451 0),threed,CL,Las Animas
1276,Deraxi SpA,POINT Z (-72.95541 -41.480783 0),threed,CL,Puerto Montt
1277,Impresión 3D - Fábrica 3D,POINT Z (-68.070656 -38.960716 0),threed,AR,Neuquen
1278,3Dprints,POINT Z (-71.350533 -40.155782 0),threed,AR,San Martin de los Andes
1280,Vorlontec Impressão 3D,POINT Z (-43.939115 -19.9252 0),threed,BR,Belo Horizonte
1281,3D LAB - Soluções em Impressão 3D,POINT Z (-44.071455 -19.953438 0),threed,BR,Contagem
1282,3DLopes - Impressão 3D para Indústria e projetos,POINT Z (-43.937904 -19.928605 0),threed,BR,Belo Horizonte
1283,Triadimensio - Impressão 3D,POINT Z (-43.946895 -19.935052 0),threed,BR,Belo Horizonte
1284,Metafab Impressão 3D,POINT Z (-43.946644 -19.931394 0),threed,BR,Belo Horizonte
1285,Marotta Laser & Impressões 3D,POINT Z (-43.969161 -19.976044 0),threed,BR,Belo Horizonte
1286,Vulcano Labs | Filamentos Para Impressoras 3d,POINT Z (-43.987816 -19.830864 0),threed,BR,Belo Horizonte
1287,3D Up,POINT Z (-43.976022 -19.799973 0),threed,BR,Ribeirao das Neves
1288,ALLAB IMPRESSÃO 3D,POINT Z (-44.224959 -19.475478 0),threed,BR,Sete Lagoas
1289,Marcelo Impressão 3D,POINT Z (-43.956456 -19.885017 0),threed,BR,Belo Horizonte
1290,D1TUDO 3D,POINT Z (-42.320101 -22.86379 0),threed,BR,Araruama
1291,3D IMPRESS,POINT Z (-47.578272 -22.414613 0),threed,BR,Rio Claro
1292,Curso de Impressão 3D,POINT Z (-46.633463 -23.548981 0),threed,BR,Sao Paulo
1293,Vix Impressão 3D Protótipos,POINT Z (-40.254424 -20.200263 0),threed,BR,Serra
1294,Broken Tooth Impressões 3D,POINT Z (-40.39466 -20.326338 0),threed,BR,Vitoria
1295,H3Dprints,POINT Z (-40.340991 -20.318674 0),threed,BR,Vitoria
1296,IQS 3D Print,POINT Z (-40.346222 -20.343226 0),threed,BR,Vitoria
1297,My Job 3D,POINT Z (-40.278297 -20.330182 0),threed,BR,Vila Velha
1298,KAIZEN 3D,POINT Z (-40.26677 -20.246015 0),threed,BR,Vila Velha
1299,FTR Soluções,POINT Z (-40.317585 -20.292541 0),threed,BR,Vitoria
1300,VIX3D IMPRESSÕES 3D E PROTÓTIPOS,POINT Z (-40.262498 -20.19019 0),threed,BR,Serra
1301,Future 3D Print,POINT Z (-40.355092 -20.34276 0),threed,BR,Vitoria
1302,"TS Tecnologia - Impressão Dados Variáveis, Gestão Documental e Soluções Web",POINT Z (-40.364596 -20.331584 0),threed,BR,Vitoria
1303,Ejapo 3D,POINT Z (-57.502924 -25.317749 0),threed,PY,San Lorenzo
1304,mundo en 3D,POINT Z (-57.61597 -25.297822 0),threed,PY,Asuncion
1305,Corporation 3D PY,POINT Z (-57.447331 -25.33352 0),threed,PY,Capiata
1306,TOCA3D,POINT Z (-57.579178 -25.301379 0),threed,PY,Lambare
1307,Newmeca 3D,POINT Z (-57.503201 -25.260341 0),threed,PY,San Lorenzo
1308,3DS,POINT Z (-57.571847 -25.282037 0),threed,PY,Asuncion
1309,3D-Tech-PY,POINT Z (-57.515878 -25.317614 0),threed,PY,Fernando de la Mora
1310,Cuyer 3D,POINT Z (-57.583633 -25.361241 0),threed,PY,Villa Elisa
1311,Routerpar,POINT Z (-57.504105 -25.354239 0),threed,PY,San Lorenzo
1312,3D Printer Service Paraguay,POINT Z (-57.500735 -25.355468 0),threed,PY,San Lorenzo
1313,Protomak - Protótipos - 3D Printing,POINT Z (-47.901776 -15.809804 0),threed,BR,Brasilia
1314,Laboratório de Impressão 3D - Loja 3D,POINT Z (-48.048617 -15.83868 0),threed,BR,Brasilia
1315,Loja 3D - A Loja do Universo 3D,POINT Z (-47.950841 -15.796723 0),threed,BR,Brasilia
1316,LPrint Impressão 3D,POINT Z (-48.048849 -15.912444 0),threed,BR,Brasilia
1317,mand_3d_print,POINT Z (-47.943034 -15.606485 0),threed,BR,Brasilia
1318,Filamentos Impressão 3D,POINT Z (-47.950781 -15.79544 0),threed,BR,Brasilia
1319,impressora 3D Brasilia,POINT Z (-47.931719 -15.789223 0),threed,BR,Brasilia
1320,Universo 3D | Soluções em Impressão 3D,POINT Z (-47.949265 -15.804178 0),threed,BR,Brasilia
1321,BЕТЕСН SOLUÇÕES EM IMPRESSÃO 30,POINT Z (-47.882086 -15.791623 0),threed,BR,Brasilia
1322,3DFMASTER,POINT Z (-47.919512 -15.793585 0),threed,BR,Brasilia
1327,Print3D Recife,POINT Z (-34.922958 -8.194257 0),threed,BR,Jaboatao
1328,Instituto Impressão 3D,POINT Z (-34.915233 -8.150207 0),threed,BR,Jaboatao
1329,HM Impressão 3d - print recife,POINT Z (-34.933016 -8.114611999999999 0),threed,BR,Recife
1330,Coletivo 3D,POINT Z (-34.879415 -8.061883 0),threed,BR,Recife
1331,Provitech 3d,POINT Z (-34.907707 -8.143948 0),threed,BR,Recife
1332,Poly Cube 3D - Impressão 3D e Soluções 3D,POINT Z (-34.910127 -8.116234 0),threed,BR,Recife
1333,Bito3D,POINT Z (-34.921483 -8.007979000000001 0),threed,BR,Recife
1334,PRISMA 3D.,POINT Z (-34.894636 -8.113239 0),threed,BR,Recife
1335,Prototyper Engenharia,POINT Z (-34.915803 -8.109435 0),threed,BR,Recife
1336,Recif3d,POINT Z (-34.929546 -8.087175 0),threed,BR,Recife
1337,Audácia 3D Print,POINT Z (-34.907017 -7.139128 0),threed,BR,Bayeux
1338,3D Future Impressão 3D,POINT Z (-34.84547 -7.187082 0),threed,BR,Joao Pessoa
1339,AW3D Soluções em 3D,POINT Z (-34.826393 -7.119649 0),threed,BR,Joao Pessoa
1340,TR SOLUÇÃO EMPRESARIAL E VISUAL,POINT Z (-34.863473 -7.127467 0),threed,BR,Joao Pessoa
1341,CENTRAL 3D PREMIUM,POINT Z (-34.838965 -7.128763 0),threed,BR,Joao Pessoa
1342,Hot Impressão Digital,POINT Z (-34.87782 -7.117404 0),threed,BR,Joao Pessoa
1343,Gráfica 3D João Pessoa,POINT Z (-34.837387 -7.165916 0),threed,BR,Joao Pessoa
1344,2r CV Logos 3D,POINT Z (-34.837347 -7.128884 0),threed,BR,Joao Pessoa
1345,Multcor,POINT Z (-34.852993 -7.113408 0),threed,BR,Joao Pessoa
1346,3D MASSA PB,POINT Z (-34.957092 -7.151937 0),threed,BR,Bayeux
1347,Primal Impresiones 3D,POINT Z (-67.491691 -45.840307 0),threed,AR,Comodoro Rivadavia
1348,DS Impresiones 2020,POINT Z (-67.426723 -45.799495 0),threed,AR,Comodoro Rivadavia
1349,Virtualgraph - Impresion - Digital,POINT Z (-67.52595599999999 -45.887276 0),threed,AR,Comodoro Rivadavia
1350,Imagenta diseño + impresiones,POINT Z (-67.42303099999999 -45.793047 0),threed,AR,Comodoro Rivadavia
1351,Dilan,POINT Z (-67.472112 -45.828275 0),threed,AR,Comodoro Rivadavia
1352,Estudio DosD,POINT Z (-67.488905 -45.864633 0),threed,AR,Comodoro Rivadavia
1353,Diseño Grafico Imagenta,POINT Z (-67.48785100000001 -45.861581 0),threed,AR,Comodoro Rivadavia
1354,3D MAX Rada Tilly,POINT Z (-67.574185 -45.920034 0),threed,AR,Rada Tilly
1355,Impresiones Del Sur,POINT Z (-67.51795 -45.871373 0),threed,AR,Comodoro Rivadavia
1356,Diseñar 3d,POINT Z (-65.321882 -43.280295 0),threed,AR,Trelew
1357,Laboratorio Municipal de Impresión 3D,POINT Z (-69.19532 -51.637017 0),threed,AR,Rio Gallegos
1358,Diseñarte Río Gallegos,POINT Z (-69.21002900000001 -51.638927 0),threed,AR,Rio Gallegos
1359,Mi NuBe 3DE,POINT Z (-70.926378 -53.177886 0),threed,CL,Punta Arenas
1360,.,POINT Z (-70.934809 -53.15342 0),threed,CL,Punta Arenas
1361,Qv2Printing,POINT Z (-67.72750499999999 -53.785127 0),threed,AR,Rio Grande
1363,Mister Master 3D,POINT Z (-70.871831 -53.130342 0),threed,CL,Punta Arenas
1364,Caput Draconis,POINT Z (-72.248369 -50.343719 0),threed,AR,El Calafate
1365,3D Fueguina,POINT Z (-67.70022400000001 -53.786037 0),threed,AR,Rio Grande
1366,3DF Impresiones,POINT Z (-68.275824 -54.793678 0),threed,AR,Ushuaia
1368,Impresiones 3z3d,POINT Z (-72.071026 -45.567628 0),threed,CL,Coihaique
1377,METFERR Mecanizados - impresiones 3D,POINT Z (-68.338964 -34.612912 0),threed,AR,San Rafael
1378,FNM3D,POINT Z (-68.330113 -34.64624 0),threed,AR,San Rafael
1379,ROMA impresiones 3D,POINT Z (-68.33466900000001 -34.607873 0),threed,AR,San Rafael
1380,deTodo Impresiones 3D San Rafael,POINT Z (-68.316484 -34.603389 0),threed,AR,San Rafael
1381,IM.Impresiones,POINT Z (-68.3322 -34.619534 0),threed,AR,San Rafael
1382,Solu3D-Impresiones 3D San Rafael,POINT Z (-68.368318 -34.620684 0),threed,AR,San Rafael
1383,Arkham3D,POINT Z (-68.33044099999999 -34.617244 0),threed,AR,San Rafael
1385,Top Heat 3D,POINT Z (-68.28662199999999 -34.616251 0),threed,AR,San Rafael
1387,Tecno 3d san luis,POINT Z (-66.323469 -33.28179 0),threed,AR,San Luis
1388,Génesis Impresiones 3D,POINT Z (-66.330161 -33.287571 0),threed,AR,San Luis
1389,Hukuroo 3D,POINT Z (-66.267042 -33.28967 0),threed,AR,San Luis
1390,LAB 3D San Luis,POINT Z (-66.317761 -33.287396 0),threed,AR,San Luis
1391,JyD Servicios,POINT Z (-66.338151 -33.302899 0),threed,AR,San Luis
1392,SolucionDigital3D,POINT Z (-66.31893100000001 -33.17723 0),threed,AR,La Punta
1393,Roberts San Luis,POINT Z (-66.346307 -33.295392 0),threed,AR,San Luis
1394,Woof Laser 3d,POINT Z (-66.234599 -33.264619 0),threed,AR,San Luis
1395,Zacivic3D,POINT Z (-66.311485 -33.270712 0),threed,AR,San Luis
1396,Cuyun 3D,POINT Z (-66.348017 -33.272491 0),threed,AR,San Luis
1397,Re3D - impresión 3D Rosario,POINT Z (-60.708578 -32.883989 0),threed,AR,Granadero Baigorria
1398,Pensa en 3D,POINT Z (-60.649517 -32.963533 0),threed,AR,Rosario
1399,3D SUR,POINT Z (-60.628052 -32.965628 0),threed,AR,Rosario
1400,3D-Print,POINT Z (-60.647906 -32.938849 0),threed,AR,Rosario
1401,LGS 3D,POINT Z (-60.670701 -32.940693 0),threed,AR,Rosario
1402,Crear impresiones 3D,POINT Z (-60.650664 -32.970432 0),threed,AR,Rosario
1403,Made iN 3D,POINT Z (-60.66456 -32.945515 0),threed,AR,Rosario
1404,Servicio de impresión y modelado 3D,POINT Z (-60.647979 -32.961553 0),threed,AR,Rosario
1405,Koe3D,POINT Z (-60.634695 -32.951129 0),threed,AR,Rosario
1406,Vitofeli Impresoras 3D,POINT Z (-60.671991 -32.938565 0),threed,AR,Rosario
1407,MI3D,POINT Z (-60.688251 -31.619611 0),threed,AR,Santa Fe de la Vera Cruz
1408,3Drucken Impresiones e Impresoras 3D,POINT Z (-60.708331 -31.651964 0),threed,AR,Santa Fe de la Vera Cruz
1409,Simple3D,POINT Z (-60.709011 -31.651289 0),threed,AR,Santa Fe de la Vera Cruz
1410,Soluciones 3D ®,POINT Z (-60.711477 -31.64794 0),threed,AR,Santa Fe de la Vera Cruz
1411,TODO 3D Santa Fe,POINT Z (-60.67196 -31.602066 0),threed,AR,Santa Fe de la Vera Cruz
1412,QUO Soluciones by 3DTec,POINT Z (-60.686222 -31.614799 0),threed,AR,Santa Fe de la Vera Cruz
1413,133D Impresion 3D,POINT Z (-60.690777 -31.638484 0),threed,AR,Santa Fe de la Vera Cruz
1414,Proyecto 3D,POINT Z (-60.710031 -31.640029 0),threed,AR,Santa Fe de la Vera Cruz
1415,3D NAX PRINTER,POINT Z (-60.704978 -31.647251 0),threed,AR,Santa Fe de la Vera Cruz
1416,TT3D Impresiones en 3D,POINT Z (-60.688034 -31.635928 0),threed,AR,Santa Fe de la Vera Cruz
1417,Make It Shop,POINT Z (-60.494671 -31.758693 0),threed,AR,Parana
1418,MO impresiones 3D - Paraná,POINT Z (-60.486398 -31.749628 0),threed,AR,Parana
1419,Mannaz 3D,POINT Z (-60.504784 -31.735556 0),threed,AR,Parana
1420,3D MAKER XYZ,POINT Z (-60.523527 -31.769656 0),threed,AR,Parana
1421,SG_impresiones3d,POINT Z (-60.511051 -31.771549 0),threed,AR,Parana
1422,VANIC Diseños,POINT Z (-60.520098 -31.728444 0),threed,AR,Parana
1423,D&G Diseño e Impresión,POINT Z (-60.546018 -31.734237 0),threed,AR,Parana
1424,Aire Visual SRL | carteles argentinos,POINT Z (-60.536251 -31.723226 0),threed,AR,Parana
1427,olinkets,POINT Z (-58.006006 -31.386013 0),threed,AR,Concordia
1428,Oslo Design,POINT Z (-58.025032 -31.384392 0),threed,AR,Concordia
1429,3D Dreams Uy,POINT Z (-57.954029 -31.383288 0),threed,UY,Salto
1430,Go print,POINT Z (-58.021399 -31.393649 0),threed,AR,Concordia
1433,Impresiones 3d de calidad,POINT Z (-58.442946 -34.58503 0),threed,AR,Colegiales
1436,Dynamic 3D,POINT Z (-58.481311 -34.528734 0),threed,AR,Olivos
1437,3dPine,POINT Z (-38.460362 -12.978746 0),threed,BR,Salvador
1438,FILL3D - Impressão 3D e Prototipagem,POINT Z (-38.383064 -12.358818 0),threed,BR,Catu
1439,MSC Design | Soluções em Layout de PCB e Impressão 3D,POINT Z (-38.475044 -12.860946 0),threed,BR,Simoes Filho
1440,Impressão 3D Salvador I Maker Lab 3D,POINT Z (-38.310696 -12.883534 0),threed,BR,Lauro de Freitas
1441,Space 3D Impressão e Modelagem 3D,POINT Z (-37.060488 -10.970154 0),threed,BR,Aracaju
1442,NOZZO impressão 3d,POINT Z (-38.405244 -12.951262 0),threed,BR,Lauro de Freitas
1443,Impressão 3D - 3D Projetos,POINT Z (-38.47288 -12.987713 0),threed,BR,Salvador
1444,3D Imprint - Impressão 3D na Bahia,POINT Z (-39.005258 -11.662924 0),threed,BR,Serrinha
1445,A3D Moldes,POINT Z (-40.513206 -9.455871 0),threed,BR,Petrolina
1446,XYZ Machine,POINT Z (-37.065208 -10.923356 0),threed,BR,Aracaju
1447,SmartMesh Impressão 3D,POINT Z (-38.541384 -3.722449 0),threed,BR,Fortaleza
1448,3dtag,POINT Z (-38.475279 -3.734954 0),threed,BR,Fortaleza
1449,EXON 3D LAB,POINT Z (-38.506158 -3.749198 0),threed,BR,Fortaleza
1450,3D Serviços Digitais,POINT Z (-38.596754 -3.810927 0),threed,BR,Maracanau
1451,3D Print Comunicação Visual,POINT Z (-38.568427 -3.842849 0),threed,BR,Maracanau
1452,ali3d,POINT Z (-38.457856 -3.825627 0),threed,BR,Eusebio
1453,Sua Arte em 3D,POINT Z (-38.475937 -3.734031 0),threed,BR,Fortaleza
1454,3D Easy,POINT Z (-38.488699 -3.80335 0),threed,BR,Eusebio
1455,FR - Tech 3D,POINT Z (-38.5035 -3.798381 0),threed,BR,Fortaleza
1456,FL3D,POINT Z (-38.609405 -3.77516 0),threed,BR,Caucaia
1457,Multiverso Impressão 3D,POINT Z (-35.246389 -5.847432 0),threed,BR,Natal
1458,Eletronspace,POINT Z (-35.207322 -5.82725 0),threed,BR,Natal
1459,Impressão 3d,POINT Z (-35.232425 -5.882356 0),threed,BR,Parnamirim
1460,VOID3D,POINT Z (-35.200651 -5.822692 0),threed,BR,Natal
1461,Mosaico Artes,POINT Z (-35.240688 -5.821817 0),threed,BR,Natal
1462,3D RATIO - 3D Design and Render,POINT Z (-35.17766 -5.880869 0),threed,BR,Natal
1463,EXTRA COMUNICAÇÃO E SOLUÇÕES VISUAL,POINT Z (-35.228323 -5.864878 0),threed,BR,Parnamirim
1464,MiniAvatar,POINT Z (-35.222282 -5.830172 0),threed,BR,Natal
1465,Maq-Larem Printing Systems,POINT Z (-35.209815 -5.826951 0),threed,BR,Natal
1466,The Print,POINT Z (-35.233654 -5.823879 0),threed,BR,Natal
1467,Impressão 3D,POINT Z (-60.710124 2.839192 0),threed,BR,Boa Vista
1468,Amart Impressão 3D,POINT Z (-60.663325 2.860913 0),threed,BR,Boa Vista
1469,Ômega Impressos,POINT Z (-60.721707 2.793143 0),threed,BR,Boa Vista
1470,Angels store 3D,POINT Z (-60.664069 2.835545 0),threed,BR,Boa Vista
1471,Pontinho HD convites e personalizados,POINT Z (-60.716354 2.823237 0),threed,BR,Boa Vista
1472,estamparia boa vista,POINT Z (-60.667955 2.833529 0),threed,BR,Boa Vista
1473,Hangar Piquiatuba Base Boa Vista,POINT Z (-60.688342 2.84284 0),threed,BR,Boa Vista
1474,Creaturae 3D,POINT Z (-59.967423 -3.107495 0),threed,BR,Manaus
1475,Sniperpro Impressão 3D,POINT Z (-60.009484 -2.973192 0),threed,BR,Manaus
1476,Tudo 3D - Impressão 3D em Belém,POINT Z (-48.459822 -1.443675 0),threed,BR,Belem
1478,Mestre 3D,POINT Z (-48.371621 -1.366513 0),threed,BR,Ananindeua
1479,Lab 3D,POINT Z (-48.498086 -1.45418 0),threed,BR,Belem
1480,A7 3Design - impressões 3D,POINT Z (-48.475503 -1.423832 0),threed,BR,Belem
1481,Printable 3D Belém,POINT Z (-48.462001 -1.432805 0),threed,BR,Belem
1482,3Discovery,POINT Z (-48.439799 -1.409093 0),threed,BR,Belem
1483,Multnader Comunicação Visual,POINT Z (-48.468733 -1.417561 0),threed,BR,Belem
1484,Top 10 Comunicação Visual Profissional,POINT Z (-48.481621 -1.467227 0),threed,BR,Belem
1485,DoGo Maker - Escola de Tecnologia & Inovação,POINT Z (-48.445657 -1.370135 0),threed,BR,Ananindeua
1486,Gráfica Guajará Up Design,POINT Z (-48.387578 -1.352029 0),threed,BR,Ananindeua
1487,Omnizy 3D,POINT Z (-44.276838 -2.538974 0),threed,BR,Sao Luis
1489,Multiverso - Fábrica Digital,POINT Z (-44.286053 -2.501777 0),threed,BR,Sao Luis
1490,RSM.NET,POINT Z (-44.284677 -2.528167 0),threed,BR,Sao Luis
1491,Tory Brindes,POINT Z (-44.254823 -2.521497 0),threed,BR,Sao Luis
1492,HS Vendas e Serviços,POINT Z (-44.18231 -2.586555 0),threed,BR,Sao Jose de Ribamar
1493,Órteses Fix,POINT Z (-44.291141 -2.501359 0),threed,BR,Sao Luis
1494,Mimaki,POINT Z (-44.217418 -2.550864 0),threed,BR,Sao Luis
1496,Fotosombra,POINT Z (-44.218463 -2.541748 0),threed,BR,Sao Luis
1497,Animation 3D Studio,POINT Z (-51.053073 0.041297 0),threed,BR,Macapa
1498,"NO PONTO - plotagem, fotos, quadros..",POINT Z (-51.074112 0.023602 0),threed,BR,Macapa
1499,Impressão Digital,POINT Z (-51.072159 0.019947 0),threed,BR,Macapa
1500,King Cnc,POINT Z (-51.075568 0.021281 0),threed,BR,Macapa
1501,Gráfica Amapaense,POINT Z (-51.071476 0.033854 0),threed,BR,Macapa
1502,SPDMX CENOGRAFIA,POINT Z (-51.086109 -0.012328 0),threed,BR,Macapa
1503,Printing Art,POINT Z (-51.086346 0.01754 0),threed,BR,Macapa
1507,Printea3D.com,POINT Z (-66.002826 18.394961 0),threed,PR,Trujillo Alto
1508,3DSmartShop.com,POINT Z (-66.01179 18.233042 0),threed,PR,Caguas
1509,Sellos Titan,POINT Z (-66.15127 18.380127 0),threed,PR,Bayamon
1510,Rótulos San Juan Ideas LLC,POINT Z (-66.014595 18.427415 0),threed,PR,Trujillo Alto
1511,CD Imprint,POINT Z (-66.050586 18.412236 0),threed,PR,Trujillo Alto
1512,Go Print Puerto Rico,POINT Z (-66.090317 18.413495 0),threed,PR,Catano
1513,Creative LMO Design,POINT Z (-66.066339 18.417865 0),threed,PR,Catano
1514,Elite print studio,POINT Z (-76.84414 18.0046 0),threed,JM,Half Way Tree
1515,Branding By Futuremark 876,POINT Z (-76.756412 17.970198 0),threed,JM,Mona Heights
1516,Mapco Printers Ltd.,POINT Z (-76.804011 18.007617 0),threed,JM,Half Way Tree
1517,iPrint Digital Jamaica,POINT Z (-76.785447 17.998309 0),threed,JM,Kingston
1518,Phoenix Printery,POINT Z (-76.789197 17.978232 0),threed,JM,Kingston
1519,Laser Graphics,POINT Z (-76.818977 18.004995 0),threed,JM,Half Way Tree
1520,Trace Mark Print,POINT Z (-76.81894800000001 18.106223 0),threed,JM,Stony Hill
1521,Pear Tree Xpress,POINT Z (-76.791765 18.007616 0),threed,JM,New Kingston
